 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
9,1426,0.366008462,0.999999999,0.545341614,1,0,6,0,4.420757363,10,0,0,0,0,1,0,-1,1400,409.8,857,843300,112115.7,857,3540,2674.932646,0,0,0,0,0,0,0,1,0,0,0,0.020000448,0.020031632,0.020028734,0.020007778,0.919931407,0.509098585,0.13300482,0.048387097,0.017531557,0.734042553,0.265957447,0.38169584,0.1,1,-0.272190476,-0.8,-0.05,0,0,0.5,0,5100
14,1284,0.359577922,0.999999999,0.47044632,21,2,14,0,4.794392523,9,1,0,0,0,0,0,-1,411,167.2222222,39700,843300,313522.2222,3553.37912,9358.79918,5875.864105,47100,47100,47100,0,0,0,1,0,0,0,0,0.022566132,0.022233677,0.022258264,0.51656011,0.416381817,0.461828756,0.163652473,0.056074766,0.020249221,0.734693878,0.265306122,0.383526485,0.0625,1,-0.183058608,-0.333333333,-0.033333333,0.05,0,0.45,0,5100
12,1186,0.381443299,0.999999999,0.543988269,14,5,26,3,4.365092749,7,0,1,0,0,0,0,-1,1400,296.2,0,843300,188585.7143,0,3666.507584,2152.862408,821,11900,4771,1,0,0,0,0,0,0,0,0.028574893,0.243934699,0.02857376,0.670343563,0.028573085,0.485731701,0.120782331,0.038785835,0.020236088,0.657142857,0.342857143,0.447496706,0.1,1,-0.442782738,-1,-0.05,0.2,0.8,0.3,0.8,4700
12,2094,0.367209971,0.999999999,0.563758389,16,2,5,0,4.801814709,5,0,0,1,0,0,0,-1,484,96.2,37500,843300,348980,1973.021146,5452.5,3710.289015,1000,10200,5600,0,0,0,0,0,0,1,1,0.446301849,0.040683407,0.247891479,0.225122901,0.040000363,0.466881115,0.0347363,0.036294174,0.021967526,0.62295082,0.37704918,0.312823821,0.05,0.9,-0.384808489,-0.8,-0.05,0.9,-0.8,0.4,0.8,4700
13,1694,0.335119047,0.999999999,0.521172638,19,15,1,1,4.531286895,10,0,0,0,0,1,0,-1,671,133.1,30900,843300,382190,2507.820122,4107.636364,3143.557779,660,4700,2751.428571,0,0,0,0,0,1,0,1,0.020062635,0.020000772,0.020026369,0.020000099,0.919910125,0.435404792,0.207833479,0.06257379,0.014167651,0.815384615,0.184615385,0.38302142,0.0625,1,-0.187260251,-0.6,-0.05,0.308333333,0.266666667,0.191666667,0.266666667,4700
11,1155,0.426244344,0.999999999,0.556603773,3,0,29,1,4.739393939,3,0,1,0,0,0,0,-1,0,-1,0,843300,351200,0,3490.163071,2200.122329,0,0,0,0,0,0,1,0,0,0,0,0.066667169,0.070103691,0.066669145,0.729893138,0.066666858,0.402237896,0.110066179,0.023376623,0.00952381,0.710526316,0.289473684,0.337542088,0.1,1,-0.233080808,-0.625,-0.05,0.266666667,0.1,0.233333333,0.1,4600
7,2241,0.432322318,0.999999999,0.613133476,34,5,13,2,4.947344935,8,0,0,0,1,0,0,4,1600,402.375,1600,843300,201187.5,1600,5033.901809,3452.153739,1500,12400,6150,0,0,0,0,0,0,1,1,0.276702078,0.025027906,0.163197191,0.025650826,0.509421999,0.397075434,0.10559714,0.04908523,0.019634092,0.714285714,0.285714286,0.285279122,0.033333333,0.8,-0.232431457,-0.8,-0.05,0.5,0,0,0,4500
11,1082,0.48536355,0.999999999,0.656804733,12,2,3,2,4.780961183,10,0,0,0,0,0,1,-1,712,190.8,4700,843300,214040,2005.8,4382.281729,3289.755823,2000,2800,2400,0,0,0,1,0,0,0,0,0.020113252,0.020016878,0.269918794,0.020034919,0.669916156,0.423858717,0.092716942,0.037892791,0.018484288,0.672131148,0.327868852,0.300831486,0.033333333,1,-0.22375,-0.6,-0.1,0.5,0.5,0,0.5,4500
11,1099,0.46062271,0.999999999,0.641592919,21,2,15,0,4.662420382,7,0,0,0,0,0,0,-1,841,173.6666667,0,843300,307828.5714,0,5776.306958,3582.888068,13900,13900,13900,0,0,1,0,0,0,0,0,0.028572999,0.028794575,0.028572035,0.885450336,0.028610055,0.482967998,0.150453902,0.046405823,0.021838035,0.68,0.32,0.426810967,0.033333333,1,-0.307696759,-0.7,-0.125,0,0,0.5,0,4500
13,2036,0.276431718,0.999999999,0.35822081,56,3,56,0,4.57956778,10,0,1,0,0,0,0,4,2100,411.7,1500,843300,139580,1086,4060.050245,2659.320771,1500,10000,5750,0,0,0,1,0,0,0,0,0.020000745,0.637221226,0.30274437,0.020033343,0.020000316,0.239305827,0.062365916,0.014734774,0.00540275,0.731707317,0.268292683,0.311818182,0.1,0.8,-0.260984848,-0.6,-0.1,0,0,0.5,0,4500
13,1252,0.418852459,0.999999999,0.596730244,19,7,1,0,4.765175719,8,0,0,0,1,0,0,4,266,116,0,843300,164137.5,0,3930.25,2254.048319,2700,6100,4525,0,1,0,0,0,0,0,0,0.503963371,0.02501891,0.295241444,0.025074291,0.150701984,0.358513652,0.107037785,0.045527157,0.016773163,0.730769231,0.269230769,0.371889952,0.033333333,0.8,-0.246853741,-0.8,-0.071428571,0.5,0.5,0,0.5,4400
12,1282,0.451133698,0.999999999,0.664900661,20,5,4,0,4.712168487,10,0,0,0,0,0,1,-1,1000,268.7,1500,843300,201470,1015,4838.441176,3104.075612,12400,690400,351400,0,0,0,0,1,0,0,0,0.020949157,0.271611423,0.666499617,0.020272034,0.020667768,0.448505624,0.119858341,0.042901716,0.021060842,0.670731707,0.329268293,0.363923652,0.033333333,0.85,-0.233384774,-0.9,-0.05,0.2,0.1,0.3,0.1,4400
7,1279,0.406671962,0.999999999,0.575396825,13,6,1,4,4.661454261,7,0,0,1,0,0,0,-1,1300,412,0,843300,338314.2857,0,5404.256545,2770.75191,1700,17900,9500,0,0,0,0,1,0,0,0,0.885647524,0.028576073,0.028573489,0.028573681,0.028629233,0.496444444,0.253625,0.050820954,0.012509773,0.802469136,0.197530864,0.456730769,0.033333333,1,-0.2390625,-0.6,-0.05,0,0,0.5,0,4400
10,1568,0.425048669,0.999999999,0.607526881,30,2,1,5,4.686862245,10,0,0,0,0,0,1,-1,835,166.2,6100,843300,204160,2078.916667,4334.761098,3035.950054,1600,1600,1600,0,0,0,0,0,1,0,1,0.020967647,0.020158453,0.917931361,0.020247201,0.020695338,0.498464234,0.030051364,0.03252551,0.033163265,0.495145631,0.504854369,0.381760886,0.1,0.8,-0.279487179,-1,-0.1,0.433333333,-0.166666667,0.066666667,0.166666667,4300
13,1686,0.37675841,0.999999999,0.559873949,13,7,4,0,4.583629893,10,0,0,0,0,1,0,-1,952,253.6,6000,843300,238090,1670.4125,4325.355133,2843.136944,634,8100,3246.8,0,1,0,0,0,0,0,0,0.02011579,0.02003673,0.020007903,0.020018524,0.919821053,0.47868808,0.147176096,0.040332147,0.012455516,0.764044944,0.235955056,0.400911956,0.1,1,-0.33207672,-0.8,-0.05,0,0,0.5,0,4200
10,1776,0.400350672,0.999999999,0.548534798,37,2,5,1,4.865990991,9,0,0,0,0,0,1,-1,497,146,2500,843300,208844.4444,1330.714286,7715.875,3141.613018,746,746,746,0,0,0,0,0,1,0,1,0.022230113,0.022222478,0.797329899,0.022238363,0.135979147,0.432680732,0.008042983,0.025337838,0.020833333,0.548780488,0.451219512,0.304497354,0.033333333,0.9,-0.337365937,-1,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,4200
14,1571,0.369070825,0.999999999,0.555555555,6,3,3,1,4.579248886,10,0,0,0,0,0,1,-1,654,281.2,3300,843300,177770,1268.473684,4865.952941,2574.153847,1100,3000,2233.333333,0,1,0,0,0,0,0,0,0.020007027,0.020004819,0.818864704,0.02000101,0.121122439,0.446936766,0.052096813,0.038192234,0.028007638,0.576923077,0.423076923,0.317135101,0.0625,1,-0.260858586,-1,-0.05,0.75,0,0.25,0,4100
13,1311,0.408775981,0.999999999,0.657434401,21,0,1,1,4.659801678,7,1,0,0,0,0,0,217,343,286.6666667,0,617900,181657.1429,0,3649.819861,1409.607187,0,0,0,0,0,0,1,0,0,0,0,0.598588477,0.028578303,0.315133399,0.028627648,0.029072174,0.431835339,0.165484109,0.038901602,0.006864989,0.85,0.15,0.33328877,0.033333333,1,-0.168518519,-0.4,-0.05,0,0,0.5,0,4100
11,1691,0.336734694,0.999999999,0.494824016,14,13,8,1,4.366055588,10,0,0,0,0,1,0,-1,757,233.6666667,0,843300,161740,0,4071.611765,2786.44078,799,3200,1649.875,0,1,0,0,0,0,0,0,0.020000241,0.020003314,0.020008112,0.020000293,0.91998804,0.467871776,0.235720238,0.076877587,0.012418687,0.860927152,0.139072848,0.369915751,0.0625,1,-0.234882842,-0.6,-0.05,0.466666667,0.366666667,0.033333333,0.366666667,4100
10,1256,0.392446634,0.999999999,0.562326869,33,2,21,0,4.35589172,10,1,0,0,0,0,0,-1,918,341.375,0,843300,140338.6,0,8409.528681,3077.934125,1900,2500,2200,0,0,0,0,0,1,0,1,0.020047901,0.117012243,0.122538447,0.17390644,0.566494969,0.54671885,0.238009133,0.059713376,0.018312102,0.765306122,0.234693878,0.484787879,0.05,1,-0.210619393,-0.666666667,-0.066666667,0.5,0.3,0,0.3,4000
10,1496,0.348062542,0.999999999,0.451844262,12,11,23,1,4.901069519,9,0,0,0,0,1,0,-1,748,148.3333333,26900,843300,424900,2438.793594,5912.255814,3479.676257,1300,2600,1666.666667,0,0,1,0,0,0,0,0,0.022278912,0.022223311,0.022249814,0.022222391,0.911025572,0.437303578,0.163977086,0.037433155,0.005347594,0.875,0.125,0.288083449,0.0625,0.6,-0.145833333,-0.333333333,-0.083333333,0,0,0.5,0,3700
7,1525,0.399204244,0.999999999,0.564130434,26,8,11,1,4.756065574,9,0,0,0,1,0,0,-1,1900,352.25,0,843300,159388.8889,0,10450,3931.264549,867,3300,2433.4,0,0,0,0,0,0,1,1,0.265370763,0.022246401,0.393275333,0.02231185,0.296795653,0.498067671,0.157396344,0.041967213,0.013770492,0.752941176,0.247058824,0.365421909,0.033333333,1,-0.168546863,-0.4,-0.071428571,0,0,0.5,0,3700
12,2116,0.368804665,0.999999999,0.544344995,16,15,19,0,4.393667297,10,0,0,0,0,1,0,4,787,406.5,931,843300,134093.1,737.3333333,3351.87463,2077.302513,754,12400,3690.8,1,0,0,0,0,0,0,0,0.020000899,0.28021178,0.020000685,0.02000048,0.659786156,0.486778747,0.135565885,0.056238185,0.02268431,0.71257485,0.28742515,0.366896213,0.05,1,-0.284312996,-1,-0.05,0.55,-0.225,0.05,0.225,3600
8,1377,0.503325942,0.999999999,0.717827626,32,2,11,0,4.940450254,10,0,0,0,0,0,0,-1,712,204.6666667,0,843300,291040,0,9132.060606,5303.004729,2400,4200,3300,0,0,1,0,0,0,0,0,0.020177264,0.126090927,0.124386136,0.709345214,0.020000459,0.543800291,0.178909441,0.050835149,0.013798112,0.786516854,0.213483146,0.4370671,0.033333333,1,-0.312447786,-1,-0.1,0.5,0,0,0,3500
12,1640,0.410209102,0.999999999,0.595528455,19,6,4,1,4.864634146,8,0,0,0,0,1,0,-1,0,-1,0,843300,326175,0,4294.011942,2590.122345,5700,5700,5700,0,0,0,0,1,0,0,0,0.025802576,0.025007145,0.025002847,0.025045346,0.899142086,0.467188014,0.175225627,0.045731707,0.010365854,0.815217391,0.184782609,0.356924964,0.033333333,0.9,-0.187861811,-0.4,-0.071428571,0,0,0.5,0,3500
7,1249,0.417874396,0.999999999,0.62659123,18,3,1,0,4.752602082,7,0,0,1,0,0,0,-1,1100,343.8333333,0,843300,268028.5714,0,5494.088889,3556.336605,1200,3400,2300,0,0,0,0,0,0,1,1,0.885713377,0.028571786,0.028571625,0.028571636,0.028571576,0.478980016,0.13875435,0.04643715,0.021617294,0.682352941,0.317647059,0.362032393,0.033333333,0.9,-0.164300412,-0.5,-0.05,0,0,0.5,0,3400
5,1491,0.38066261,0.999999999,0.580882352,8,5,1,0,4.510395708,10,0,0,0,0,0,1,4,2100,505.3,2100,617900,150420,1948.568627,19833.5,4598.184737,2100,5800,3766.666667,0,1,0,0,0,0,0,0,0.020909306,0.107511987,0.830796324,0.020173025,0.020609357,0.491279291,0.134247647,0.038900067,0.015425889,0.716049383,0.283950617,0.388046723,0.1,0.8,-0.236919361,-0.6,-0.025,0,0,0.5,0,3400
12,2239,0.404869251,0.999999999,0.589181286,4,3,99,0,4.412237606,6,0,1,0,0,0,0,217,428,339.3333333,11800,69100,46233.33333,2539.095238,4468.386667,3302.615612,3500,20900,12200,0,0,0,0,0,1,0,1,0.034061903,0.576996418,0.033478711,0.034064638,0.32139833,0.483511927,0.128795565,0.044216168,0.020991514,0.678082192,0.321917808,0.384651712,0.05,1,-0.305319149,-1,-0.033333333,0,0,0.5,0,3300
11,1434,0.350940665,0.999999999,0.432291666,68,7,64,0,4.856345886,6,0,1,0,0,0,0,4,57,41.5,27700,843300,204216.6667,1769.897959,3351.87463,2550.096498,1400,11000,7600,1,0,0,0,0,0,0,0,0.03349589,0.62260727,0.033333923,0.033432505,0.277130412,0.477271847,0.127215535,0.029986053,0.015341702,0.661538462,0.338461538,0.366757274,0.1,0.6,-0.245707071,-0.4,-0.125,0,0,0.5,0,3300
9,1578,0.441949968,0.999999999,0.628218331,62,51,1,0,4.712294043,10,0,0,0,1,0,0,217,1900,486.6,2300,617900,99850,2175,4089.920635,2908.421865,581,35800,5108.12766,0,0,0,0,0,1,0,1,0.633006381,0.020003033,0.020324033,0.020060713,0.30660584,0.500895317,0.24741055,0.067173638,0.008238276,0.890756303,0.109243697,0.393746427,0.033333333,1,-0.373763736,-0.8,-0.071428571,0,0,0.5,0,3300
14,1228,0.412820512,0.999999999,0.607299269,18,10,11,0,4.519543974,8,0,0,0,0,1,0,-1,752,257.25,5300,843300,138687.5,1690.395604,3583.890102,2440.548707,943,6300,3306.142857,0,0,0,0,1,0,0,0,0.025052894,0.025040198,0.025002862,0.025000179,0.899903868,0.42736925,0.147342869,0.045602606,0.011400651,0.8,0.2,0.383722557,0.033333333,1,-0.309651361,-0.714285714,-0.05,0.7,0.3,0.2,0.3,3300
9,1304,0.420849421,0.999999999,0.651685392,16,9,4,1,4.34202454,5,0,0,0,0,1,0,-1,1200,239.2,4100,843300,324320,2466.666667,3482.176699,3105.324519,2900,20500,11700,0,0,0,1,0,0,0,0,0.040002128,0.239556328,0.040002069,0.040001284,0.64043819,0.511493795,0.105649134,0.048312883,0.028374233,0.63,0.37,0.400801381,0.05,1,-0.295736808,-1,-0.071428571,0.316666667,0.225,0.183333333,0.225,3300
8,1080,0.465051258,0.999999999,0.617391303,11,5,5,2,5.164814815,5,0,0,0,0,0,1,-1,529,123.4,12200,843300,301120,1624.206897,4114.309524,2823.624344,815,1300,1046,0,0,0,0,1,0,0,0,0.040001632,0.04000004,0.839996218,0.040000014,0.040002096,0.358503662,-0.02170781,0.024074074,0.028703704,0.456140351,0.543859649,0.25866009,0.0625,0.6,-0.26938044,-1,-0.05,0,0,0.5,0,3200
9,1231,0.466386554,0.999999999,0.645833332,14,1,5,0,4.409423233,8,0,1,0,0,0,0,-1,0,-1,0,843300,233262.5,0,6236.453846,3691.502981,3000,3000,3000,0,0,1,0,0,0,0,0,0.025871345,0.669999763,0.085766765,0.192502754,0.025859373,0.526509801,0.100415755,0.041429732,0.02112104,0.662337662,0.337662338,0.380790892,0.0625,0.75,-0.360897436,-1,-0.05,0.75,-0.5,0.25,0.5,3200
9,1428,0.45323741,0.999999999,0.676718938,28,10,1,4,4.911764706,10,0,0,0,0,0,1,4,138,61.125,0,843300,182560,0,4086.418841,2108.25028,1100,19300,7940,1,0,0,0,0,0,0,0,0.020959149,0.020113408,0.918102743,0.020179084,0.020645617,0.41985303,0.137240909,0.033613445,0.015406162,0.685714286,0.314285714,0.408522727,0.05,1,-0.232651515,-1,-0.1,1,1,0.5,1,3200
9,1684,0.334127457,0.999999999,0.536748329,14,2,1,0,4.514251781,9,0,0,1,0,0,0,217,1400,710,0,51900,9555.555556,0,3201.5,1574.098169,2600,8600,5600,0,0,0,0,0,1,0,1,0.91105246,0.022222364,0.022222305,0.022251797,0.022251075,0.522329236,0.190802721,0.051662708,0.014251781,0.783783784,0.216216216,0.386896552,0.033333333,1,-0.234201389,-0.5,-0.05,0.95,0.2,0.45,0.2,3200
13,1339,0.43429003,0.999999999,0.616049382,18,1,2,0,5.164301718,8,0,0,0,0,0,1,-1,669,96.75,5000,843300,171637.5,1524.470588,3413.509514,2054.630797,827,827,827,0,1,0,0,0,0,0,0,0.228605993,0.025000124,0.696392763,0.025000065,0.025001054,0.406524844,0.046502908,0.030619866,0.02240478,0.577464789,0.422535211,0.349381005,0.05,0.8,-0.229861111,-1,-0.05,1,0.6,0.5,0.6,3100
10,1342,0.391370174,0.999999999,0.5323741,22,21,27,0,4.711624441,9,0,0,0,0,1,0,-1,1100,270,0,843300,355600,0,28275.58333,5450.180975,610,3300,1944.083333,0,0,1,0,0,0,0,0,0.14369503,0.022245215,0.097739971,0.022235993,0.714083792,0.378508159,0.131297959,0.043219076,0.013412817,0.763157895,0.236842105,0.303642335,0.05,0.8,-0.135416667,-0.4,-0.05,0,0,0.5,0,3100
11,2197,0.336534065,0.999999999,0.545762711,9,2,1,0,4.546199363,8,0,0,1,0,0,0,-1,7900,1223.25,4700,843300,446475,2611.111111,7900,3851.586164,2200,7900,5050,0,0,0,0,1,0,0,0,0.897394338,0.025004471,0.025082199,0.025000877,0.027518115,0.48936182,0.160848071,0.049157943,0.01411015,0.776978417,0.223021583,0.369526515,0.033333333,1,-0.302752176,-1,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,3100
13,1270,0.386234818,0.999999999,0.56671449,17,6,1,0,4.274015748,3,0,0,1,0,0,0,-1,86,28.86333333,54600,843300,529433.3333,2841.201083,3576.119786,3264.192282,1800,44700,10683.33333,0,0,1,0,0,0,0,0,0.732818891,0.066764987,0.06686819,0.066879792,0.066668139,0.38452381,0.094240227,0.037007874,0.014173228,0.723076923,0.276923077,0.309509994,0.033333333,0.8,-0.233983686,-0.5,-0.071428571,0.3,0.1,0.2,0.1,3100
10,1236,0.393469387,0.999999999,0.584878744,14,6,3,1,4.639158576,10,0,0,0,0,1,0,-1,748,273,3000,843300,220590,1925,6696.870968,4109.476764,3000,3000,3000,0,1,0,0,0,0,0,0,0.020499297,0.020017327,0.276362132,0.020290425,0.662830819,0.505278388,0.129822655,0.051779935,0.023462783,0.688172043,0.311827957,0.415765354,0.05,1,-0.297625889,-0.666666667,-0.05,0.428571429,0.1875,0.071428571,0.1875,3000
7,3006,0.18923437,0.999999999,0.281599059,29,17,14,0,4.310379242,9,0,0,0,0,1,0,-1,1900,407.5555556,10000,843300,337255.5556,2287.09375,8950,4201.248096,2000,2000,2000,0,0,1,0,0,0,0,0,0.022949398,0.022243713,0.272843381,0.022581934,0.659381575,0.39696828,0.147770434,0.02162342,0.008982036,0.706521739,0.293478261,0.406989677,0.05,1,-0.141820988,-0.2,-0.05,0,0,0.5,0,3000
10,1457,0.405837387,0.999999999,0.666666666,33,1,1,0,4.486616335,8,0,0,1,0,0,0,-1,1200,296.875,16300,843300,250475,2338.615385,5274.5,3528.592574,3100,3100,3100,0,1,0,0,0,0,0,0,0.899973583,0.025000104,0.025000133,0.025000387,0.025025792,0.464485473,0.150012169,0.052161977,0.01921757,0.730769231,0.269230769,0.404254956,0.033333333,1,-0.272562358,-0.6,-0.05,0,0,0.5,0,3000
8,1617,0.435031847,0.999999999,0.599999999,35,4,12,1,4.538033395,4,0,1,0,0,0,0,-1,341,97,32700,843300,329925,3192.474706,3976.410204,3549.252163,983,10900,7527.666667,0,0,0,1,0,0,0,0,0.050000132,0.051822276,0.050001299,0.798176072,0.050000221,0.441088681,0.024148052,0.029066172,0.029066172,0.5,0.5,0.313816892,0.05,0.6,-0.262640935,-1,-0.05,0,0,0.5,0,3000
10,2365,0.359451084,0.999999999,0.472167649,102,5,16,0,4.838477801,9,0,1,0,0,0,0,4,354,285,0,690400,123777.7778,0,4157.544236,2612.505928,1100,2400,1620,0,1,0,0,0,0,0,0,0.02222275,0.910639698,0.022222499,0.022692367,0.022222685,0.50560284,0.209809964,0.060465116,0.007610994,0.888198758,0.111801242,0.312926467,0.033333333,1,-0.308564815,-0.4,-0.1,0,0,0.5,0,3000
10,1728,0.39204213,0.999999999,0.587763289,30,9,1,0,4.432291667,6,0,0,0,1,0,0,-1,165,49.5,44800,843300,407750,1941.665854,6222.768894,3869.972198,1500,2300,1900,0,0,1,0,0,0,0,0,0.67409755,0.033431466,0.03344503,0.225524587,0.033501367,0.533219782,0.16205566,0.066550926,0.015046296,0.815602837,0.184397163,0.329114907,0.033333333,1,-0.369894689,-1,-0.071428571,0.5,0.136363636,0,0.136363636,3000
10,1345,0.37593423,0.999999999,0.587078651,7,5,1,0,4.388104089,6,0,0,1,0,0,0,217,483,359.8333333,7000,80400,46116.66667,2233.404167,2752.04003,2387.217531,957,5300,2914.25,0,0,0,0,1,0,0,0,0.389531658,0.033334579,0.033342768,0.033333576,0.510457418,0.455823714,0.171324068,0.049814126,0.014126394,0.779069767,0.220930233,0.407363184,0.033333333,1,-0.261842105,-0.8,-0.05,0,0,0.5,0,2900
14,1759,0.365697674,0.999999999,0.512287334,12,7,31,1,4.536668562,7,0,0,0,0,1,0,-1,1100,322.3333333,0,843300,326128.5714,0,5074.403226,2803.670218,1300,13300,7283.333333,0,0,1,0,0,0,0,0,0.028686095,0.02857197,0.028578345,0.028571517,0.885592074,0.498611733,0.122771123,0.039226833,0.010233087,0.793103448,0.206896552,0.318483751,0.0625,0.9,-0.299801587,-0.666666667,-0.05,0,0,0.5,0,2900
13,885,0.229621125,0.999999999,0.231905465,10,4,92,1,4.289265537,9,0,1,0,0,0,0,4,917,415.7142857,0,690400,108722.2222,0,3438.083333,2377.545168,742,1900,1321,0,0,0,0,0,1,0,1,0.022236804,0.022527596,0.022223037,0.910785659,0.022226904,0.520768025,0.100444096,0.015819209,0.004519774,0.777777778,0.222222222,0.291991342,0.136363636,0.85,-0.29375,-0.5,-0.125,0.454545455,0.136363636,0.045454545,0.136363636,2800
17,1428,0.394230769,0.999999999,0.541524459,11,2,11,3,4.745798319,7,0,0,0,0,0,1,-1,762,325.6666667,0,843300,154771.4286,0,3494.480327,2035.525871,1300,2400,1850,0,0,1,0,0,0,0,0,0.028578486,0.028579114,0.643378427,0.02857607,0.270887903,0.415656869,0.040361993,0.030112045,0.035014006,0.462365591,0.537634409,0.34119098,0.05,0.8,-0.186162698,-0.6,-0.05,0.319886364,0.059090909,0.180113636,0.059090909,2800
12,1303,0.372488408,0.999999999,0.582481751,10,7,1,0,4.407521105,7,0,0,1,0,0,0,4,696,231.4285714,2000,690400,315414.2857,1432,4901.612821,2995.571269,697,2400,1665.666667,1,0,0,0,0,0,0,0,0.45772985,0.236344242,0.028618903,0.248734409,0.028572596,0.404425257,0.066012876,0.035303147,0.017651573,0.666666667,0.333333333,0.344099144,0.033333333,1,-0.335567633,-1,-0.1,0.3125,0.25,0.1875,0.25,2800
11,1262,0.370993589,0.999999999,0.53271028,20,1,1,0,4.775752773,8,0,0,1,0,0,0,217,2700,849.625,2700,617900,112575,2241.692308,3818.541667,2886.842654,3400,3400,3400,0,0,0,0,1,0,0,0,0.764869426,0.025069632,0.02500878,0.025023649,0.160028513,0.464930879,0.132460654,0.045958796,0.012678288,0.783783784,0.216216216,0.38420156,0.033333333,0.8,-0.261458333,-0.7,-0.05,0.45,-0.025,0.05,0.025,2800
11,1809,0.415635545,0.999999999,0.605698529,31,6,4,0,4.974018795,10,0,0,1,0,0,0,-1,1400,235.07375,0,843300,259220,0,4920,2690.852064,9900,9900,9900,0,0,0,1,0,0,0,0,0.517344401,0.122575323,0.319975965,0.020027103,0.020077207,0.360020801,0.078460421,0.045881703,0.019900498,0.697478992,0.302521008,0.352028634,0.05,1,-0.349013448,-0.8,-0.05,0,0,0.5,0,2800
12,1966,0.345521992,0.999999999,0.497345132,4,4,12,2,4.179043744,10,0,0,0,0,1,0,4,521,170.3,3900,843300,162620,1626.714286,3423.443564,2542.375763,1200,3500,2566.666667,0,0,0,0,0,0,1,1,0.020019821,0.020025842,0.020014975,0.020000079,0.919939283,0.459546135,0.11618629,0.041709054,0.016785351,0.713043478,0.286956522,0.368742477,0.05,1,-0.239015614,-0.8,-0.071428571,0.15,0.5,0.35,0.5,2700
11,1471,0.432178932,0.999999999,0.568253968,59,4,15,1,4.939496941,10,1,0,0,0,0,0,-1,1600,306.2,2500,843300,202150,1853,5666.666667,3817.331339,2500,5900,3625,0,0,1,0,0,0,0,0,0.020816387,0.020022953,0.02028884,0.355266223,0.583605598,0.398115669,0.151502508,0.04010877,0.010876954,0.786666667,0.213333333,0.377613912,0.033333333,0.8,-0.193340774,-0.714285714,-0.1,0,0,0.5,0,2700
11,1265,0.389789303,0.999999999,0.578796561,14,8,1,0,4.504347826,10,0,0,0,0,1,0,-1,676,273.7,7300,843300,138060,1780.216216,4695.769231,2859.063943,2400,3700,3050,0,0,0,1,0,0,0,0,0.020044987,0.020009034,0.020063405,0.0200002,0.919882375,0.458894719,0.149776736,0.046640316,0.02055336,0.694117647,0.305882353,0.402078289,0.05,1,-0.289316239,-1,-0.05,0,0,0.5,0,2700
13,2475,0.342810723,0.999999999,0.568926123,11,0,1,0,4.673939394,6,0,0,1,0,0,0,-1,1100,339,1900,843300,311033.3333,1229.666667,5153.413613,3485.926293,0,0,0,1,0,0,0,0,0,0,0,0.703530261,0.033334824,0.196466781,0.033334178,0.033333957,0.425034061,0.133031251,0.045656566,0.027878788,0.620879121,0.379120879,0.411652779,0.05,1,-0.24326547,-1,-0.05,0,0,0.5,0,2700
15,3037,0.303608605,0.999999999,0.416798732,51,4,25,1,4.919986829,8,0,0,0,0,0,1,-1,916,317,0,843300,200400,0,5713.05,2794.319717,1600,2300,1933.333333,0,0,0,0,0,1,0,1,0.025002969,0.025000089,0.899996128,0.02500005,0.025000764,0.357615554,0.052455235,0.020085611,0.009548897,0.677777778,0.322222222,0.305375772,0.05,0.8,-0.275834702,-0.9,-0.071428571,0.394444444,-0.00959596,0.105555556,0.00959596,2700
9,1119,0.482416591,0.999999999,0.68908819,6,1,1,0,4.939231457,7,0,0,0,0,0,1,217,924,423.1428571,3200,51900,24671.42857,1552.244444,3201.162162,2393.204556,1300,1300,1300,0,0,0,0,1,0,0,0,0.564477336,0.028598231,0.171747496,0.028611866,0.206565071,0.468797827,0.125584634,0.056300268,0.016085791,0.777777778,0.222222222,0.330799663,0.0625,1,-0.328009259,-0.7,-0.05,0,0,0.5,0,2700
